,price,gameName,gameNumber,topprize,overallodds,topprizestarting,topprizeremain,topprizeavail,extrachances,secondChance,startDate,endDate,lastdatetoclaim,dateexported,gameURL,gamePhoto
800,405.0,DIAMOND 10s➞,$20,1000000,3.46,2,2,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/diamond-10s-2909/,
801,405.0,DIAMOND 10s➞,$20,1000000,3.46,2,2,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/diamond-10s-2909/,
802,405.0,DIAMOND 10s➞,$20,1000000,3.46,2,2,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/diamond-10s-2909/,
803,405.0,DIAMOND 10s➞,$20,1000000,3.46,2,2,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/diamond-10s-2909/,
804,405.0,DIAMOND 10s➞,$20,1000000,3.46,2,2,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/diamond-10s-2909/,
805,405.0,DIAMOND 10s➞,$20,1000000,3.46,2,2,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/diamond-10s-2909/,
806,405.0,DIAMOND 10s➞,$20,1000000,3.46,2,2,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/diamond-10s-2909/,
807,286.0,Super 7-11-21➞,$2,42000,4.13,4,4,,eXTRA Chances,2nd Chance,"June 26, 2023",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/super-7-11-21-2785/,
808,286.0,Super 7-11-21➞,$2,42000,4.13,4,4,,eXTRA Chances,2nd Chance,"June 26, 2023",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/super-7-11-21-2785/,
809,286.0,Super 7-11-21➞,$2,42000,4.13,4,4,,eXTRA Chances,2nd Chance,"June 26, 2023",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/super-7-11-21-2785/,
810,286.0,Super 7-11-21➞,$2,42000,4.13,4,4,,eXTRA Chances,2nd Chance,"June 26, 2023",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/super-7-11-21-2785/,
811,286.0,Super 7-11-21➞,$2,42000,4.13,4,4,,eXTRA Chances,2nd Chance,"June 26, 2023",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/super-7-11-21-2785/,
812,286.0,Super 7-11-21➞,$2,42000,4.13,4,4,,eXTRA Chances,2nd Chance,"June 26, 2023",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/super-7-11-21-2785/,
813,286.0,Super 7-11-21➞,$2,42000,4.13,4,4,,eXTRA Chances,2nd Chance,"June 26, 2023",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/super-7-11-21-2785/,
814,286.0,Super 7-11-21➞,$2,42000,4.13,4,4,,eXTRA Chances,2nd Chance,"June 26, 2023",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/super-7-11-21-2785/,
815,286.0,Super 7-11-21➞,$2,42000,4.13,4,4,,eXTRA Chances,2nd Chance,"June 26, 2023",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/super-7-11-21-2785/,
816,286.0,Super 7-11-21➞,$2,42000,4.13,4,4,,eXTRA Chances,2nd Chance,"June 26, 2023",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/super-7-11-21-2785/,
817,286.0,Super 7-11-21➞,$2,42000,4.13,4,4,,eXTRA Chances,2nd Chance,"June 26, 2023",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/super-7-11-21-2785/,
818,286.0,Super 7-11-21➞,$2,42000,4.13,4,4,,eXTRA Chances,2nd Chance,"June 26, 2023",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/super-7-11-21-2785/,
819,349.0,Loteria™ Fiesta➞,$10,200000,3.58,2,2,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-fiesta-2857/,
820,349.0,Loteria™ Fiesta➞,$10,200000,3.58,2,2,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-fiesta-2857/,
821,349.0,Loteria™ Fiesta➞,$10,200000,3.58,2,2,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-fiesta-2857/,
822,349.0,Loteria™ Fiesta➞,$10,200000,3.58,2,2,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-fiesta-2857/,
823,349.0,Loteria™ Fiesta➞,$10,200000,3.58,2,2,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-fiesta-2857/,
824,349.0,Loteria™ Fiesta➞,$10,200000,3.58,2,2,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-fiesta-2857/,
825,349.0,Loteria™ Fiesta➞,$10,200000,3.58,2,2,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-fiesta-2857/,
826,349.0,Loteria™ Fiesta➞,$10,200000,3.58,2,2,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-fiesta-2857/,
827,349.0,Loteria™ Fiesta➞,$10,200000,3.58,2,2,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-fiesta-2857/,
828,349.0,Loteria™ Fiesta➞,$10,200000,3.58,2,2,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-fiesta-2857/,
829,349.0,Loteria™ Fiesta➞,$10,200000,3.58,2,2,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-fiesta-2857/,
830,352.0,Wild Cherry Crossword➞,$10,250000,3.29,8,8,,eXTRA Chances,2nd Chance,"Oct. 14, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/wild-cherry-crossword-2846/,
831,352.0,Wild Cherry Crossword➞,$10,250000,3.29,8,8,,eXTRA Chances,2nd Chance,"Oct. 14, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/wild-cherry-crossword-2846/,
832,352.0,Wild Cherry Crossword➞,$10,250000,3.29,8,8,,eXTRA Chances,2nd Chance,"Oct. 14, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/wild-cherry-crossword-2846/,
833,352.0,Wild Cherry Crossword➞,$10,250000,3.29,8,8,,eXTRA Chances,2nd Chance,"Oct. 14, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/wild-cherry-crossword-2846/,
834,352.0,Wild Cherry Crossword➞,$10,250000,3.29,8,8,,eXTRA Chances,2nd Chance,"Oct. 14, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/wild-cherry-crossword-2846/,
835,352.0,Wild Cherry Crossword➞,$10,250000,3.29,8,8,,eXTRA Chances,2nd Chance,"Oct. 14, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/wild-cherry-crossword-2846/,
836,352.0,Wild Cherry Crossword➞,$10,250000,3.29,8,8,,eXTRA Chances,2nd Chance,"Oct. 14, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/wild-cherry-crossword-2846/,
837,352.0,Wild Cherry Crossword➞,$10,250000,3.29,8,8,,eXTRA Chances,2nd Chance,"Oct. 14, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/wild-cherry-crossword-2846/,
838,352.0,Wild Cherry Crossword➞,$10,250000,3.29,8,8,,eXTRA Chances,2nd Chance,"Oct. 14, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/wild-cherry-crossword-2846/,
839,352.0,Wild Cherry Crossword➞,$10,250000,3.29,8,8,,eXTRA Chances,2nd Chance,"Oct. 14, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/wild-cherry-crossword-2846/,
840,352.0,Wild Cherry Crossword➞,$10,250000,3.29,8,8,,eXTRA Chances,2nd Chance,"Oct. 14, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/wild-cherry-crossword-2846/,
841,352.0,Wild Cherry Crossword➞,$10,250000,3.29,8,8,,eXTRA Chances,2nd Chance,"Oct. 14, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/wild-cherry-crossword-2846/,
842,352.0,Wild Cherry Crossword➞,$10,250000,3.29,8,8,,eXTRA Chances,2nd Chance,"Oct. 14, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/wild-cherry-crossword-2846/,
843,352.0,Wild Cherry Crossword➞,$10,250000,3.29,8,8,,eXTRA Chances,2nd Chance,"Oct. 14, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/wild-cherry-crossword-2846/,
844,352.0,Wild Cherry Crossword➞,$10,250000,3.29,8,8,,eXTRA Chances,2nd Chance,"Oct. 14, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/wild-cherry-crossword-2846/,
845,352.0,Wild Cherry Crossword➞,$10,250000,3.29,8,8,,eXTRA Chances,2nd Chance,"Oct. 14, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/wild-cherry-crossword-2846/,
846,352.0,Wild Cherry Crossword➞,$10,250000,3.29,8,8,,eXTRA Chances,2nd Chance,"Oct. 14, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/wild-cherry-crossword-2846/,
847,359.0,$25 Million Cash Explosion®➞,$20,1000000,2.98,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/25-million-cash-explosion-2858/,
848,359.0,$25 Million Cash Explosion®➞,$20,1000000,2.98,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/25-million-cash-explosion-2858/,
849,359.0,$25 Million Cash Explosion®➞,$20,1000000,2.98,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/25-million-cash-explosion-2858/,
850,359.0,$25 Million Cash Explosion®➞,$20,1000000,2.98,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/25-million-cash-explosion-2858/,
851,359.0,$25 Million Cash Explosion®➞,$20,1000000,2.98,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/25-million-cash-explosion-2858/,
852,359.0,$25 Million Cash Explosion®➞,$20,1000000,2.98,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/25-million-cash-explosion-2858/,
853,359.0,$25 Million Cash Explosion®➞,$20,1000000,2.98,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/25-million-cash-explosion-2858/,
854,359.0,$25 Million Cash Explosion®➞,$20,1000000,2.98,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/25-million-cash-explosion-2858/,
855,359.0,$25 Million Cash Explosion®➞,$20,1000000,2.98,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/25-million-cash-explosion-2858/,
856,359.0,$25 Million Cash Explosion®➞,$20,1000000,2.98,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/25-million-cash-explosion-2858/,
857,359.0,$25 Million Cash Explosion®➞,$20,1000000,2.98,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/25-million-cash-explosion-2858/,
858,365.0,MONOPOLY™➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2870/,
859,365.0,MONOPOLY™➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2870/,
860,365.0,MONOPOLY™➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2870/,
861,365.0,MONOPOLY™➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2870/,
862,365.0,MONOPOLY™➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2870/,
863,365.0,MONOPOLY™➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2870/,
864,365.0,MONOPOLY™➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2870/,
865,365.0,MONOPOLY™➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2870/,
866,365.0,MONOPOLY™➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2870/,
867,365.0,MONOPOLY™➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2870/,
868,365.0,MONOPOLY™➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2870/,
869,365.0,MONOPOLY™➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2870/,
870,377.0,JURASSIC PARK➞,$5,100000,3.46,4,4,,eXTRA Chances,2nd Chance,"June 23, 2025",,"May 15, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/jurassic-park-2881/,
871,377.0,JURASSIC PARK➞,$5,100000,3.46,4,4,,eXTRA Chances,2nd Chance,"June 23, 2025",,"May 15, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/jurassic-park-2881/,
872,377.0,JURASSIC PARK➞,$5,100000,3.46,4,4,,eXTRA Chances,2nd Chance,"June 23, 2025",,"May 15, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/jurassic-park-2881/,
873,377.0,JURASSIC PARK➞,$5,100000,3.46,4,4,,eXTRA Chances,2nd Chance,"June 23, 2025",,"May 15, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/jurassic-park-2881/,
874,377.0,JURASSIC PARK➞,$5,100000,3.46,4,4,,eXTRA Chances,2nd Chance,"June 23, 2025",,"May 15, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/jurassic-park-2881/,
875,377.0,JURASSIC PARK➞,$5,100000,3.46,4,4,,eXTRA Chances,2nd Chance,"June 23, 2025",,"May 15, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/jurassic-park-2881/,
876,377.0,JURASSIC PARK➞,$5,100000,3.46,4,4,,eXTRA Chances,2nd Chance,"June 23, 2025",,"May 15, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/jurassic-park-2881/,
877,377.0,JURASSIC PARK➞,$5,100000,3.46,4,4,,eXTRA Chances,2nd Chance,"June 23, 2025",,"May 15, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/jurassic-park-2881/,
878,377.0,JURASSIC PARK➞,$5,100000,3.46,4,4,,eXTRA Chances,2nd Chance,"June 23, 2025",,"May 15, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/jurassic-park-2881/,
879,377.0,JURASSIC PARK➞,$5,100000,3.46,4,4,,eXTRA Chances,2nd Chance,"June 23, 2025",,"May 15, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/jurassic-park-2881/,
880,377.0,JURASSIC PARK➞,$5,100000,3.46,4,4,,eXTRA Chances,2nd Chance,"June 23, 2025",,"May 15, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/jurassic-park-2881/,
881,377.0,JURASSIC PARK➞,$5,100000,3.46,4,4,,eXTRA Chances,2nd Chance,"June 23, 2025",,"May 15, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/jurassic-park-2881/,
882,395.0,MERRY AND BRIGHT➞,$5,50000,3.71,4,4,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/merry-and-bright-2897/,
883,395.0,MERRY AND BRIGHT➞,$5,50000,3.71,4,4,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/merry-and-bright-2897/,
884,395.0,MERRY AND BRIGHT➞,$5,50000,3.71,4,4,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/merry-and-bright-2897/,
885,395.0,MERRY AND BRIGHT➞,$5,50000,3.71,4,4,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/merry-and-bright-2897/,
886,395.0,MERRY AND BRIGHT➞,$5,50000,3.71,4,4,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/merry-and-bright-2897/,
887,395.0,MERRY AND BRIGHT➞,$5,50000,3.71,4,4,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/merry-and-bright-2897/,
888,395.0,MERRY AND BRIGHT➞,$5,50000,3.71,4,4,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/merry-and-bright-2897/,
889,395.0,MERRY AND BRIGHT➞,$5,50000,3.71,4,4,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/merry-and-bright-2897/,
890,395.0,MERRY AND BRIGHT➞,$5,50000,3.71,4,4,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/merry-and-bright-2897/,
891,395.0,MERRY AND BRIGHT➞,$5,50000,3.71,4,4,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/merry-and-bright-2897/,
892,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
893,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
894,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
895,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
896,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
897,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
898,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
899,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
900,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
901,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
902,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
903,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
904,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
905,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
906,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
907,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
908,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
909,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
910,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
911,351.0,Dynamite Crossword➞,$5,100000,3.93,5,5,,eXTRA Chances,2nd Chance,"Jan. 27, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,
912,366.0,MONOPOLY™➞,$2,20000,4.39,2,2,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2871/,
913,366.0,MONOPOLY™➞,$2,20000,4.39,2,2,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2871/,
914,366.0,MONOPOLY™➞,$2,20000,4.39,2,2,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2871/,
915,366.0,MONOPOLY™➞,$2,20000,4.39,2,2,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2871/,
916,366.0,MONOPOLY™➞,$2,20000,4.39,2,2,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2871/,
917,366.0,MONOPOLY™➞,$2,20000,4.39,2,2,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2871/,
918,366.0,MONOPOLY™➞,$2,20000,4.39,2,2,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2871/,
919,366.0,MONOPOLY™➞,$2,20000,4.39,2,2,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2871/,
920,366.0,MONOPOLY™➞,$2,20000,4.39,2,2,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2871/,
921,366.0,MONOPOLY™➞,$2,20000,4.39,2,2,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2871/,
922,366.0,MONOPOLY™➞,$2,20000,4.39,2,2,,eXTRA Chances,2nd Chance,"March 31, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2871/,
